"screen_name","user_id","created_at","status_id","text","retweet_count","favorite_count","is_quote_status","quote_status_id","is_retweet","retweet_status_id","in_reply_to_status_status_id","in_reply_to_status_user_id","in_reply_to_status_screen_name","lang","source","media_id","media_url","media_url_expanded","urls","urls_display","urls_expanded","mentions_screen_name","mentions_user_id","symbols","hashtags","coordinates","place_id","place_type","place_name","place_full_name","country_code","country","bounding_box_coordinates","bounding_box_type"
"teoyra","408923281",2017-06-08 01:03:07,"872619966616522757","Q asco,ver este sorete fascista en un mural..sri...#CunitaYankee  #ElPlanCristina #OctubreFinPRO https://t.co/X4nFFeFi80",5,2,TRUE,"872617651180273664",FALSE,NA,NA,NA,NA,"es","Twitter Web Client",NA,NA,NA,NA,"twitter.com/nando2003x/sta<U+2026>","https://twitter.com/nando2003x/status/872617651180273664",NA,NA,NA,"CunitaYankee ElPlanCristina OctubreFinPRO",NA,NA,NA,NA,NA,NA,NA,NA,NA
"daminoe17","161063000",2017-06-08 01:03:05,"872619958458560512","#CunitaYankee estan ahi juntando moho, xk carajo no se las dan a esas mamas k tienen a sus bbs durmiendo en el suelo,pasando frio!",0,0,FALSE,NA,FALSE,NA,NA,NA,NA,"es","Twitter for Android",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CunitaYankee",NA,NA,NA,NA,NA,NA,NA,NA,NA
"YanguasLeticia","3461268203",2017-06-08 01:02:33,"872619827378233346","#cunitaYankee Tiemblan caranchos!! El nbre de Cristina no lo pueden digerir. A vos te digo te veo en oct cuando el pueblo vote!",0,0,FALSE,NA,FALSE,NA,NA,NA,NA,"es","Twitter for Android",NA,NA,NA,NA,NA,NA,NA,NA,NA,"cunitaYankee",NA,NA,NA,NA,NA,NA,NA,NA,NA
"jhugok","852921097",2017-06-08 01:02:33,"872619826283511809","#CunitaYankee el senador @jpabloallan dice q no se hicieron obras hidr<U+00E1>ulicas y ya van por la etapa IV o V de la cuenca del Salado. O sea..",1,1,FALSE,NA,FALSE,NA,NA,NA,NA,"es","Twitter Web Client",NA,NA,NA,NA,NA,NA,"jpabloallan","172761070",NA,"CunitaYankee",NA,NA,NA,NA,NA,NA,NA,NA,NA
"PeronistPenguin","214242743",2017-06-08 01:02:29,"872619809187528704","Un #lalala para la compa<U+00F1>era Victoria Tolosa Paz. Muy s<U+00F3>lida (?) en sus exposiciones. #Awww #CunitaYankee",0,0,FALSE,NA,FALSE,NA,NA,NA,NA,"es","Twitter Web Client",NA,NA,NA,NA,NA,NA,NA,NA,NA,"lalala Awww CunitaYankee",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fedede10","595500832",2017-06-08 01:02:21,"872619774664159232","#FelizDiaDelPeriodista, MENOS A ESTOS MERCENARIOS!!!!!
#CunitaYankee
#ElPlanCristina 
#MiercolesIntratable
https://t.co/Xqd1JqCgzP",9,9,FALSE,NA,FALSE,NA,NA,NA,NA,"es","Twitter Web Client","872472475719933952","http://pbs.twimg.com/media/DBulGBeXoAAw3z_.jpg","https://twitter.com/Fedede10/status/872472488600535040/photo/1",NA,NA,NA,NA,NA,NA,"FelizDiaDelPeriodista CunitaYankee ElPlanCristina MiercolesIntratable",NA,NA,NA,NA,NA,NA,NA,NA,NA
"daminoe17","161063000",2017-06-08 01:01:53,"872619655483019264","#CunitaYankee lo q pasa k macri kiere k los bbs d los pobres se mueran! Asi baja la pobreza ese condenado hdp!dios t las hara pagar!",0,0,FALSE,NA,FALSE,NA,NA,NA,NA,"es","Twitter for Android",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CunitaYankee",NA,NA,NA,NA,NA,NA,NA,NA,NA
"KVivian3","3518091437",2017-06-08 01:01:46,"872619629788770304","@C5N @minutounocom @Gatosylvestre  #CunitaYankee que dijo el pelotudo de cambiemos??? El candidato es el proyecto??Jajajaja!! Me mueeeero!!",0,0,FALSE,NA,FALSE,NA,NA,"152325528","C5N","es","Twitter for Android",NA,NA,NA,NA,NA,NA,"C5N minutounocom Gatosylvestre","152325528 86219321 144801356",NA,"CunitaYankee",NA,NA,NA,NA,NA,NA,NA,NA,NA
"botanicasmayl","1123247960",2017-06-08 01:01:44,"872619618090848258","#CunitaYankee   #ElPlanCristina

Entrega las cunitas da<U+00F1>ino HDP <f0><U+009F><U+0098><U+00A1> https://t.co/ylXHEZgrKc",8,5,FALSE,NA,FALSE,NA,NA,NA,NA,"es","Twitter Web Client","872616675283226625","http://pbs.twimg.com/media/DBwoPitW0AEnVJZ.jpg","https://twitter.com/botanicasmayl/status/872619618090848258/photo/1",NA,NA,NA,NA,NA,NA,"CunitaYankee ElPlanCristina",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mariangebarbero","205834822",2017-06-08 01:01:37,"872619590475554816","#CunitaYankee.SON INCREIBLEMENTE CINICOS LOS PRO-CACES. NUESTRA CAMPA<U+00D1>A ES LA GESTION D M.E.HIENA VIDAL Y EL PROYECTO,MISERIA AGREGO YO!!",0,0,FALSE,NA,FALSE,NA,NA,NA,NA,"es","Twitter for Android",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CunitaYankee",NA,NA,NA,NA,NA,NA,NA,NA,NA
"MilloStone79","3788642063",2017-06-08 01:01:36,"872619586990075905","Cuando se quedan s<U+00F3>lo en la promesa y las mentiras...a vos, te queda NADA
#CunitaYankee
#ElPlanCristina https://t.co/K8bQoCskT3",5,7,FALSE,NA,FALSE,NA,NA,NA,NA,"es","Twitter for Android","872619578181996544","http://pbs.twimg.com/media/DBwq4g2W0AA0Bt7.jpg","https://twitter.com/MilloStone79/status/872619586990075905/photo/1",NA,NA,NA,NA,NA,NA,"CunitaYankee ElPlanCristina",NA,NA,NA,NA,NA,NA,NA,NA,NA
"dulcineadelsol6","718624102743977984",2017-06-08 01:01:33,"872619571945103360","Imperdonable.S<U+00F3>lo el odio d Bonad<U+00ED>o y el gobierno pueden justificar tama<U+00F1>a barbarie Qunitas #MiercolesIntratable #CunitaYankee #Seg<U+00FA>n Unicef https://t.co/uguLjjKzfX",0,1,TRUE,"872471976216055812",FALSE,NA,NA,NA,NA,"es","Twitter Web Client",NA,NA,NA,NA,"twitter.com/tiempoarg/stat<U+2026>","https://twitter.com/tiempoarg/status/872471976216055812",NA,NA,NA,"MiercolesIntratable CunitaYankee Seg<U+00FA>n",NA,NA,NA,NA,NA,NA,NA,NA,NA
"MyriEP","426961592",2017-06-08 01:01:32,"872619569852157952","Al Qunita como a otras cosas lo borraron por odio.
Q lindo q asuma el poder uno q en 48hrs los borre del planeta
#CunitaYankee",0,0,FALSE,NA,FALSE,NA,NA,NA,NA,"es","Twitter Web Client",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CunitaYankee",NA,NA,NA,NA,NA,NA,NA,NA,NA
"_ASLO_","4530312995",2017-06-08 01:01:31,"872619564550500352","#CunitaYankee macri y vidal son responsables, de al menos SETECIENTOS 700 ni<U+00F1>os que hubieron evitado su muerte con un plan QUNITA bien PRO",0,0,FALSE,NA,FALSE,NA,NA,NA,NA,"es","Twitter Web Client",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CunitaYankee",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sufredor","1373186966",2017-06-08 01:01:25,"872619539648970753","#CunitaYankee que refrescante son las ideas claras <f0><U+009F><U+0091><U+008D>Miryam Bregman: ""Estatizar la obra p<U+00FA>blica"" Basta de mentiras como ""El Estado es bobo""",0,0,FALSE,NA,FALSE,NA,NA,NA,NA,"es","Twitter Web Client",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CunitaYankee",NA,NA,NA,NA,NA,NA,NA,NA,NA
"mauricioquehace","742150417778380800",2017-06-08 01:01:16,"872619503959629827","#miercolesintratable #cunitayankee
pro corruptos manipuladores estafadores https://t.co/Q5YnTXFiDw",0,1,TRUE,"872617184668909570",FALSE,NA,NA,NA,NA,"es","Twitter Web Client",NA,NA,NA,NA,"twitter.com/danyblu1305/st<U+2026>","https://twitter.com/danyblu1305/status/872617184668909570",NA,NA,NA,"miercolesintratable cunitayankee",NA,NA,NA,NA,NA,NA,NA,NA,NA
"glorieta1964","245966315",2017-06-08 01:01:15,"872619496355360768","#CunitaYankee El Candidato es el proyecto"" dijo el senador Alan del PRO..<f0><U+009F><U+0098><U+0084><f0><U+009F><U+0098><U+0084><f0><U+009F><U+0098><U+0084>..Son tan vagos q hasta los slogan copian!!<f0><U+009F><U+0098><U+0083><f0><U+009F><U+0098><U+0083><f0><U+009F><U+0098><U+0083>",0,0,FALSE,NA,FALSE,NA,NA,NA,NA,"es","Twitter for Android",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CunitaYankee",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fernando_Rowan","633480904",2017-06-08 01:01:12,"872619485395427328","#CunitaYankee verlo al diputado pro q encerrado como gato y imaginandose una realidad distinta a la de su entorno, no tiene $$.",0,0,FALSE,NA,FALSE,NA,NA,NA,NA,"es","Twitter Lite",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CunitaYankee",NA,NA,NA,NA,NA,NA,NA,NA,NA
"lapuyutana","212045190",2017-06-08 01:00:59,"872619431725281281","@yoDaniel77 @ChiDarchi2000 @RandazzoF @GrupoClarin @LANACION @alferdez @sanlil4 @BloKeoBoludos @buccinomarivin1 @Marianikeb @EsterLinaLanzi @QuinterLeonor @fab_indy @alasrotas2011 Tal cual!
#CunitaYankee",2,3,FALSE,NA,FALSE,NA,"872587536618704897","293664604","yoDaniel77","es","Twitter Web Client",NA,NA,NA,NA,NA,NA,"yoDaniel77 ChiDarchi2000 RandazzoF GrupoClarin LANACION alferdez sanlil4 BloKeoBoludos buccinomarivin1 Marianikeb EsterLinaLanzi QuinterLeonor fab_indy alasrotas2011","293664604 766225412 137810514 142132298 33989170 149991703 703666177067884545 351001225 2785909518 173347509 187344626 802575865364303872 833488331237367809 322974571",NA,"CunitaYankee",NA,NA,NA,NA,NA,NA,NA,NA,NA
"aeronauticosCFK","834906949745508352",2017-06-08 01:00:58,"872619427879104512","#CunitaYankee
@Gatosylvestre buen programa. Muchas felicidades en tu d<U+00ED>a",0,0,FALSE,NA,FALSE,NA,NA,NA,NA,"es","Twitter for Android",NA,NA,NA,NA,NA,NA,"Gatosylvestre","144801356",NA,"CunitaYankee",NA,NA,NA,NA,NA,NA,NA,NA,NA
"CClaudius","175969172",2017-06-08 01:00:58,"872619425714884614","#cunitayankee #dietazo #teenchoice <U+00A1><U+00A1><U+00A1>NO ES UN PROYECTO INDIVIDUAL!!! y cumpli<U+00F3>.NEG<U+00C1>MELO, DALE, ATREVETE...<f0><U+009F><U+00A4><U+00A3>
https://t.co/flAD5y1nrV",0,0,FALSE,NA,FALSE,NA,NA,NA,NA,"es","Twitter Web Client",NA,NA,NA,NA,"youtube.com/watch?v=wHuuhf<U+2026>","https://www.youtube.com/watch?v=wHuuhf91TAk",NA,NA,NA,"cunitayankee dietazo teenchoice",NA,NA,NA,NA,NA,NA,NA,NA,NA
"marlauleg14","727978387298516992",2017-06-08 01:00:57,"872619423521284096","#CunitaYankee para Allan el mejor candidato es Esteban bullrich????est<U+00E1>n al horno!!!miop<U+00ED>a pol<U+00ED>tica mal!!!",0,0,FALSE,NA,FALSE,NA,NA,NA,NA,"es","Twitter for Android",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CunitaYankee",NA,NA,NA,NA,NA,NA,NA,NA,NA
"RubenArancibiau","4206954917",2017-06-08 01:00:51,"872619396551802880","#CunitaYankee @C5N  verg<U+00FC>enza son los cambiemos una real basura junto al juez Bonadio.",0,0,FALSE,NA,FALSE,NA,NA,NA,NA,"es","Twitter Lite",NA,NA,NA,NA,NA,NA,"C5N","152325528",NA,"CunitaYankee",NA,NA,NA,NA,NA,NA,NA,NA,NA
"joaquin_peloc","2901144463",2017-06-08 01:00:46,"872619377140662273","#CunitaYankee OTRA Y VAN, esta vieja tonta no era.Planes muy buenos como este sac<U+00F3> muchos, lastima la gente que 'reparte' a los q no merecen",0,0,FALSE,NA,FALSE,NA,NA,NA,NA,"es","Twitter Web Client",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CunitaYankee",NA,NA,NA,NA,NA,NA,NA,NA,NA
"joaquin_peloc","2901144463",2017-06-08 01:00:46,"872619377140662273","#CunitaYankee OTRA Y VAN, esta vieja tonta no era.Planes muy buenos como este sac<U+00F3> muchos, lastima la gente que 'reparte' a los q no merecen",0,0,FALSE,NA,FALSE,NA,NA,NA,NA,"es","Twitter Web Client",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CunitaYankee",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fte_Izquierda","301464513",2017-06-08 01:00:43,"872619364054433793","""Si quieren averiguar la verdad, hay que eliminar el secreto bancario. Y estatizar obra p<U+00FA>blica, controlada por trabajadores"". #CunitaYankee https://t.co/z44DrhbOpp",15,15,FALSE,NA,FALSE,NA,NA,NA,NA,"es","Buffer","872619362015948801","http://pbs.twimg.com/media/DBwqr7kWsAETcEt.jpg","https://twitter.com/Fte_Izquierda/status/872619364054433793/photo/1",NA,NA,NA,NA,NA,NA,"CunitaYankee",NA,NA,NA,NA,NA,NA,NA,NA,NA
"beto_snchez12","832437979230720000",2017-06-08 01:00:37,"872619338263654400","#CunitaYankee A los de #macriLandia no lesMolesta laCorrupci<U+00F3>n,lesMolesta ke losNi<U+00F1>osPobres Tengan lasMismasOportunidades",0,0,FALSE,NA,FALSE,NA,NA,NA,NA,"es","Mobile Web (M2)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CunitaYankee macriLandia",NA,NA,NA,NA,NA,NA,NA,NA,NA
"jpiro80","385750032",2017-06-08 01:00:36,"872619333498916865","Me encanta @vtolosapaz #CunitaYankee",0,0,FALSE,NA,FALSE,NA,NA,NA,NA,"es","Twitter Web Client",NA,NA,NA,NA,NA,NA,"vtolosapaz","244356927",NA,"CunitaYankee",NA,NA,NA,NA,NA,NA,NA,NA,NA
"ChicoEngels","3528963502",2017-06-08 01:00:36,"872619332584558593","#CunitaYankee
""El candidato es el proyecto"", dice el turrito del PRO.
<U+00A1>Se afanan hasta las consignas!",3,7,FALSE,NA,FALSE,NA,NA,NA,NA,"es","Twitter Web Client",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CunitaYankee",NA,NA,NA,NA,NA,NA,NA,NA,NA
"yolilam","807008003895476224",2017-06-08 01:00:32,"872619318906941445","#CunitaYankee @c5n @NicolasdelCano supongo que no vas a salir a pedir el voto en blanco otra vez no?",1,0,FALSE,NA,FALSE,NA,NA,NA,NA,"es","Twitter Web Client",NA,NA,NA,NA,NA,NA,"C5N NicolasdelCano","152325528 374115730",NA,"CunitaYankee",NA,NA,NA,NA,NA,NA,NA,NA,NA
"lapuyutana","212045190",2017-06-08 01:00:31,"872619311717908480","@MARTINLOUSTAU fue el ide<U+00F3>logo de la 125, @alferdez le dio manija xq c/ Cobos quer<U+00ED>an voltear a CFK, cm a Dilma. No pudieron!
#CunitaYankee https://t.co/TPLSvh6PLG",0,0,TRUE,"872590909787045888",FALSE,NA,NA,"802430600","MARTINLOUSTAU","es","Twitter Web Client",NA,NA,NA,NA,"twitter.com/ChiDarchi2000/<U+2026>","https://twitter.com/ChiDarchi2000/status/872590909787045888","MARTINLOUSTAU alferdez","802430600 149991703",NA,"CunitaYankee",NA,NA,NA,NA,NA,NA,NA,NA,NA
"CharlySiempreK","1634511739",2017-06-08 01:00:30,"872619310912606208","#CunitaYankee @myriambregman smpre mirando x arriba del hombro..No me olvido q tu voto en blanco trajo hambre,despidos y todo lo q padecemos",2,2,FALSE,NA,FALSE,NA,NA,NA,NA,"es","Twitter Lite",NA,NA,NA,NA,NA,NA,"myriambregman","332993154",NA,"CunitaYankee",NA,NA,NA,NA,NA,NA,NA,NA,NA
"ramnoel","202170329",2017-06-08 01:00:26,"872619292856111104","#CunitaYankee AHHHH no!, eso del candidato es el proyecto es NUESTRO...
SE CHORREAN HASTA LOS SLOGANS....",0,1,FALSE,NA,FALSE,NA,NA,NA,NA,"es","Twitter Web Client",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CunitaYankee",NA,"017115ee2013f809","city","Lan<U+00FA>s Oeste","Lan<U+00FA>s Oeste, Argentina","AR","Argentina","-58.446737 -58.333498 -58.333498 -58.446737 -34.745488 -34.745488 -34.659001 -34.659001","Polygon"
"MonchisVillagra","309150605",2017-06-08 01:00:21,"872619272060710912","@terko2013 #CunitaYankee genera igualdad xa prensa militante, xo todo lo contrario con nuestras cunitas, quitaron igualdad a beb‚s humildes",0,1,FALSE,NA,FALSE,NA,"872618125455503360","1955336053","terko2013","es","Twitter for Windows Phone",NA,NA,NA,NA,NA,NA,"terko2013","1955336053",NA,"CunitaYankee",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GerXimenaMc","3306281333",2017-06-08 01:00:21,"872619271838461954","Delgado andaba por la calle cuando lo ""atropellaron"" ...y Upsss te acordaste de Vidal y Majulito ?? <f0><U+009F><U+00A7><U+0090><f0><U+009F><U+00A4><U+0094><f0><U+009F><U+00A4><U+00A8> ! #CunitaYankee",3,4,FALSE,NA,FALSE,NA,NA,NA,NA,"es","Twitter Web Client",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CunitaYankee",NA,NA,NA,NA,NA,NA,NA,NA,NA
"mauricioquehace","742150417778380800",2017-06-08 01:00:21,"872619270341099522","#miercolesintratable #cunitayankee
pro corruptos manipuladores estafadores https://t.co/e0fwcUW8Ic",0,1,TRUE,"872617246316797954",FALSE,NA,NA,NA,NA,"es","Twitter Web Client",NA,NA,NA,NA,"twitter.com/LoreArau/statu<U+2026>","https://twitter.com/LoreArau/status/872617246316797954",NA,NA,NA,"miercolesintratable cunitayankee",NA,NA,NA,NA,NA,NA,NA,NA,NA
"gcangiano","247120810",2017-06-08 01:00:19,"872619264225759234","<U+00BF>Por qu‚ dir<U+00E1>n q los macrijusticialistas cordobeses est<U+00E1>n hasta las manos con las coimas de Odebrecht?#CunitaYankee https://t.co/i5pQJbjtKu",1,0,FALSE,NA,FALSE,NA,NA,NA,NA,"es","Twitter for Windows Phone","872619259742097408","http://pbs.twimg.com/media/DBwql-kXkAA0zEC.jpg","https://twitter.com/gcangiano/status/872619264225759234/photo/1",NA,NA,NA,NA,NA,NA,"CunitaYankee",NA,NA,NA,NA,NA,NA,NA,NA,NA
"zurduyj","724230590451572740",2017-06-08 01:00:13,"872619239940685826","#CunitaYankee encima el Senador Allan dice ""nosotros decimos que el candidato es el proyecto"" jajajaj",1,2,FALSE,NA,FALSE,NA,NA,NA,NA,"es","Twitter Web Client",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CunitaYankee",NA,NA,NA,NA,NA,NA,NA,NA,NA
"malegoui","4537884082",2017-06-08 01:00:04,"872619201751642113","#cunitayankee el plan Qunitas lo paralizaron x denuncias de sobre-preci<U+00F3> x q no paran ,con ese criterio, las obras de Odebrecht.ser<U+00E1> mau",1,1,FALSE,NA,FALSE,NA,NA,NA,NA,"es","Twitter Web Client",NA,NA,NA,NA,NA,NA,NA,NA,NA,"cunitayankee",NA,NA,NA,NA,NA,NA,NA,NA,NA
"claulegs1","2583177608",2017-06-08 01:00:01,"872619186144636936","#CunitaYankee:TE DIERON PARA QUE TENGAS Y GUARDES!!! https://t.co/SIT8ivjiBw",2,1,FALSE,NA,FALSE,NA,NA,NA,NA,"es","Twitter for iPhone","872619163700928512","http://pbs.twimg.com/media/DBwqgYyXoAAxL9K.jpg","https://twitter.com/claulegs1/status/872619186144636936/photo/1",NA,NA,NA,NA,NA,NA,"CunitaYankee",NA,NA,NA,NA,NA,NA,NA,NA,NA
"PatricioGrasso","2727839126",2017-06-08 00:59:57,"872619172810850304","#CunitaYankee... <U+00BF>los Estados Unidos ser<U+00E1>n kirchneristas?",2,1,FALSE,NA,FALSE,NA,NA,NA,NA,"es","Twitter for Android",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CunitaYankee",NA,NA,NA,NA,NA,NA,NA,NA,NA
"jpiro80","385750032",2017-06-08 00:59:51,"872619145623465985","Ese Allan puede ser m<U+00E1>s c<U+00ED>nico? Decir que con el kirchnerismo AUMENT<U+00D3> la pobreza?? Se sacar<U+00E1>n ese cassette versero alg<U+00FA>n d<U+00ED>a? #CunitaYankee",0,0,FALSE,NA,FALSE,NA,NA,NA,NA,"es","Twitter Web Client",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CunitaYankee",NA,NA,NA,NA,NA,NA,NA,NA,NA
"silblond","187672441",2017-06-08 00:59:50,"872619139600441346","Lo <U+00FA>nico q falta q terminen matando a un juez ya de encargaron de un fiscal y todo esto por magneto macri Mitre  toda la mafia #CunitaYankee",1,0,FALSE,NA,FALSE,NA,NA,NA,NA,"es","Twitter for Android",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CunitaYankee",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fedede10","595500832",2017-06-08 00:59:46,"872619126283534336","LA HIENA VIDAL LE DESCONTO A LOS DOCENTES $4000 X LOS PAROS, ESTO ES UN SAQUEO Y UNA DICTADURA!
#CunitaYankee
https://t.co/wq69xctG1P",8,8,FALSE,NA,FALSE,NA,NA,NA,NA,"es","Twitter Web Client","872504411968372736","http://pbs.twimg.com/media/DBvCI9RWAAA6gHU.jpg","https://twitter.com/Fedede10/status/872504421577568256/photo/1",NA,NA,NA,NA,NA,NA,"CunitaYankee",NA,NA,NA,NA,NA,NA,NA,NA,NA
"beaahernandez6","842711574041280512",2017-06-08 00:59:46,"872619125838929920","#CunitaYankee todos los caminos conducen a iecsa 
Corrupci<U+00F3>nM:LA CONECCION CALCATERRA",2,0,FALSE,NA,FALSE,NA,NA,NA,NA,"es","Twitter for Android",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CunitaYankee",NA,NA,NA,NA,NA,NA,NA,NA,NA
"normaefepeve59","777691486175526912",2017-06-08 00:59:39,"872619097032454144","@Gatosylvestre #CunitaYankee 
Ahora venden las heladeras xq no hay para poner nada ahi https://t.co/oB9HHwpCnm",0,0,FALSE,NA,FALSE,NA,NA,"144801356","Gatosylvestre","es","Twitter for Android","872619084646674433","http://pbs.twimg.com/media/DBwqbySXcAEQC9Y.jpg","https://twitter.com/normaefepeve59/status/872619097032454144/photo/1",NA,NA,NA,"Gatosylvestre","144801356",NA,"CunitaYankee",NA,NA,NA,NA,NA,NA,NA,NA,NA
"mauricioquehace","742150417778380800",2017-06-08 00:59:32,"872619064270761984","#miercolesintratable #cunitayankee
pro corruptos manipuladores estafadores https://t.co/6iWJ6bsday",0,0,TRUE,"872617314197397504",FALSE,NA,NA,NA,NA,"es","Twitter Web Client",NA,NA,NA,NA,"twitter.com/Juana_Azurduy1<U+2026>","https://twitter.com/Juana_Azurduy1/status/872617314197397504",NA,NA,NA,"miercolesintratable cunitayankee",NA,NA,NA,NA,NA,NA,NA,NA,NA
"piluli1976","3368576655",2017-06-08 00:59:27,"872619044494606337","#CunitaYankee @C5N @Gatosylvestre @VillarruelDario estas genial en C5N  <U+00A1><U+00A1><U+00A1>Feliz d<U+00ED>a!!! https://t.co/Hck075SqVa",1,2,FALSE,NA,FALSE,NA,NA,NA,NA,"es","Twitter for Android","872619021614579713","http://pbs.twimg.com/media/DBwqYHeWAAEIOup.jpg","https://twitter.com/piluli1976/status/872619044494606337/photo/1",NA,NA,NA,"C5N Gatosylvestre VillarruelDario","152325528 144801356 1532852965",NA,"CunitaYankee",NA,NA,NA,NA,NA,NA,NA,NA,NA
"MyriEP","426961592",2017-06-08 00:59:20,"872619016229203969","Che! El sorete de Allan tiene twitter?
Xq m encantar<U+00ED>a decirle SORETE para que lo lea
 #CunitaYankee",1,1,FALSE,NA,FALSE,NA,NA,NA,NA,"es","Twitter Web Client",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CunitaYankee",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Juana_Azurduy1","880249118",2017-06-08 00:59:16,"872618999623950336","#CunitaYankee Feliz d<U+00ED>a.Los periodistas con ‚tica y verg<U+00FC>enza, con preparaci<U+00F3>n y decencia.Con transmisi<U+00F3>n de Noticias yno con verdades monop",0,0,FALSE,NA,FALSE,NA,NA,NA,NA,"es","Twitter for Android",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CunitaYankee",NA,NA,NA,NA,NA,NA,NA,NA,NA
"eltejadoproduc","253208818",2017-06-08 00:58:52,"872618900307009536","Grande #CunitaYankee @DrDanielGollan primera tendencia en #Argentina #FelizDiaDelPeriodista @C5N",0,0,FALSE,NA,FALSE,NA,NA,NA,NA,"es","Twitter Web Client",NA,NA,NA,NA,NA,NA,"DrDanielGollan C5N","3763467682 152325528",NA,"CunitaYankee Argentina FelizDiaDelPeriodista",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rojo_wilde","146574473",2017-06-08 00:58:48,"872618881239666689","#CunitaYankee  quien es el  jhony allon ese ???  de donde salio?",0,1,FALSE,NA,FALSE,NA,NA,NA,NA,"es","Twitter Web Client",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CunitaYankee",NA,NA,NA,NA,NA,NA,NA,NA,NA
"ramnoel","202170329",2017-06-08 00:58:47,"872618877792006144","#CunitaYankee Ya lo dijo alguien x ah<U+00ED>, no es el problema la Pesada Hcia. los herederos lo son, x incapaces, vinieron a robar y hambrearnos",0,0,FALSE,NA,FALSE,NA,NA,NA,NA,"es","Twitter Web Client",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CunitaYankee",NA,"017115ee2013f809","city","Lan<U+00FA>s Oeste","Lan<U+00FA>s Oeste, Argentina","AR","Argentina","-58.446737 -58.333498 -58.333498 -58.446737 -34.745488 -34.745488 -34.659001 -34.659001","Polygon"
"cristafilo","215095522",2017-06-08 00:58:39,"872618842559852544","#CunitaYankeeEntreguenlas. Chantas",0,0,FALSE,NA,FALSE,NA,NA,NA,NA,"es","Twitter for Windows Phone",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CunitaYankee",NA,NA,NA,NA,NA,NA,NA,NA,NA
"eleuge1","178105343",2017-06-08 00:58:34,"872618822892752896","Y el Roca a La Plata???? #CunitaYankee",0,0,FALSE,NA,FALSE,NA,NA,NA,NA,"es","Twitter Web Client",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CunitaYankee",NA,"004fe39f34e6452f","city","Quilmes","Quilmes, Argentina","AR","Argentina","-58.346384 -58.21515 -58.21515 -58.346384 -34.801165 -34.801165 -34.694657 -34.694657","Polygon"
"gra_55","177771740",2017-06-08 00:58:31,"872618811270324226","En cualquier momento Bregman dice Cris y MM son iguales. #CunitaYankee, entre bregman y allan no hay diferencias",0,0,FALSE,NA,FALSE,NA,NA,NA,NA,"es","Twitter Web Client",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CunitaYankee",NA,NA,NA,NA,NA,NA,NA,NA,NA
"normacabj1","2777645814",2017-06-08 00:58:28,"872618796594458624","#CunitaYankee Q se puede hacer para q las cunitas sean distribuidas a qui‚nes las necesitan? O vamos a dejar q s arruinen bien calladitos",0,0,FALSE,NA,FALSE,NA,NA,NA,NA,"es","Twitter Lite",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CunitaYankee",NA,NA,NA,NA,NA,NA,NA,NA,NA
"tu_incognita","132288508",2017-06-08 00:58:27,"872618792618217473","https://t.co/JyvRBCf796 #CunitaYankee despidos de choferes y un gobierno q no oye el reclamo de los trabajadores en Cordoba",1,1,FALSE,NA,FALSE,NA,NA,NA,NA,"es","Twitter for Android",NA,NA,NA,NA,"m.lavoz.com.ar/politica/conti<U+2026>","http://m.lavoz.com.ar/politica/continua-el-paro-de-los-choferes-del-transporte-urbano-en-cordoba",NA,NA,NA,"CunitaYankee",NA,NA,NA,NA,NA,NA,NA,NA,NA
